Timestamp,LeftGazeValid,LeftGazePosX,LeftGazePosY,LeftGazePosZ,LeftGazeRotX,LeftGazeRotY,LeftGazeRotZ,LeftGazeRotW,RightGazeValid,RightGazePosX,RightGazePosY,RightGazePosZ,RightGazeRotX,RightGazeRotY,RightGazeRotZ,RightGazeRotW,LeftDiameterValid,LeftPupilDiameter,LeftPositionValid,LeftPupilPosX,LeftPupilPosY,RightDiameterValid,RightPupilDiameter,RightPositionValid,RightPupilPosX,RightPupilPosY,AnchorIndex,HumanMPositionX,HumanMPositionY,HumanMPositionZ,BallPositionX,BallPositionY,BallPositionZ,CubeHumanPositionX,CubeHumanPositionY,CubeHumanPositionZ
97.434930,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
97.441300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
97.444040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123614,2.165756,3.313076,,,
97.470030,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
97.475300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
97.494670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.123614,2.165756,3.313076,,,
97.503760,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
97.509740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
97.539130,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
97.546100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.090364,2.186408,3.268337,,,
97.548210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
97.574430,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
97.583790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
97.596140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.023976,2.255077,3.118839,,,
97.608480,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
97.619040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
97.642970,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
97.647610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.146246,2.322807,2.967704,,,
97.653550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
97.678030,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
97.688660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
97.697760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.269553,2.380872,2.819868,,,
97.712930,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
97.722590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
97.747170,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
97.749370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.398282,2.424744,2.664950,,,
97.756610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
97.781590,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
97.791530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
97.801350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.528975,2.446841,2.506231,,,
97.816330,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
97.826000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
97.849940,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
97.852150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.659944,2.445292,2.349759,,,
97.859910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
97.884990,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
97.894000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
97.902800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.795390,2.421124,2.200791,,,
97.920370,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
97.929010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
97.952840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.934414,2.378744,2.063057,,,
97.955140,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
97.963220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
97.988870,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
97.998050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.003900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.981781,2.361568,2.014197,,,
98.023250,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.035750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.055230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.981781,2.361568,2.014197,,,
98.057640,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.070140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.092030,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.103550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.107180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.981781,2.361568,2.014197,,,
98.127280,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.137810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.157940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.981781,2.361568,2.014197,,,
98.160840,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.171590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.194790,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.205790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.208720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.881770,2.387690,2.113511,,,
98.229940,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.240590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.259630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.741622,2.421572,2.256431,,,
98.264300,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.274980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.299920,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.310130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.311540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.600050,2.449684,2.406204,,,
98.334250,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.344500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.361870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.466262,2.464689,2.556030,,,
98.368840,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.378790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.403060,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.412190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.335387,2.461503,2.709298,,,
98.413890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.439950,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.447620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.463670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.204606,2.434085,2.866302,,,
98.474430,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.482990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.509860,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.514510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.082268,2.381496,3.018946,,,
98.518300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.544330,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.552350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.565460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028356,2.305379,3.172368,,,
98.579610,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.586840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.613450,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.615750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.120440,2.213281,3.325044,,,
98.621890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.647150,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.656790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.667430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187804,2.137829,3.439909,,,
98.681190,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.691030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.715610,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.717960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187804,2.137829,3.439909,,,
98.725460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.749700,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.760190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.769170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187804,2.137829,3.439909,,,
98.784330,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.793800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.818550,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.820760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.187804,2.137829,3.439909,,,
98.828850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.852970,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.864230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.872160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.132930,2.171760,3.422673,,,
98.887410,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.899000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.921130,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.923530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.039628,2.268515,3.372404,,,
98.932730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.956120,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
98.967120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
98.975560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.228881,2.344175,3.326626,,,
98.991000,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.001500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.026050,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,-0.424075,2.376798,3.288636,,,
99.035900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.060360,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.071140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.077590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.626901,2.365815,3.255295,,,
99.095510,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.104710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.128530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.824228,2.324259,3.230791,,,
99.130970,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.138660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.166400,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.173810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.180370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.021152,2.265526,3.213029,,,
99.201080,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.208160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.232210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.030738,2.262393,3.212426,,,
99.234560,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.243780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.269420,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.278110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.283490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.030738,2.262393,3.212426,,,
99.304590,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.312700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.334520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.030738,2.262393,3.212426,,,
99.339360,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.346920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.373660,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.383810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.384920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.030738,2.262393,3.212426,,,
99.408040,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.418300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.436260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.909377,2.314159,3.056979,,,
99.443570,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.453720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.477700,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.486630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.787873,2.353333,2.901350,,,
99.488200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.512230,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.523480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.539120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.667389,2.353800,2.747025,,,
99.546140,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.557310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.579670,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.590640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.536840,2.293942,2.582230,4.990000,0.978000,4.450000
99.591010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.536840,2.293942,2.582230,4.990000,0.978000,4.450000
99.613590,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.625050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.641020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.426924,2.203008,2.442098,,,
99.647700,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.659480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.682850,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.691700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.338614,2.118993,2.339833,,,
99.693570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.717020,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.728200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.743710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.337076,2.118112,2.339680,,,
99.750390,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.762410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.785390,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.793990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.337076,2.118112,2.339680,,,
99.796840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.819890,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.831280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.846210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.337076,2.118112,2.339680,,,
99.855050,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.864990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.888460,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.897300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.335801,2.122136,2.344401,,,
99.899990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.922710,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.934870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.949520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.289902,2.254531,2.498310,,,
99.956770,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.969920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
99.990430,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
99.999790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.227917,2.363936,2.649379,,,
100.004200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
100.025800,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
100.039400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
100.050600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.148403,2.377207,2.799400,,,
100.059500,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
100.074800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
100.093300,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
100.102800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.090695,2.338121,2.875423,,,
100.110300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
100.128300,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
100.144900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
100.153400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.064839,2.318168,2.901471,,,
100.162100,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
100.178400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
100.196700,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
100.203400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.064839,2.318168,2.901471,,,
100.213300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
100.231200,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
100.248500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
100.254100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.064839,2.318168,2.901471,,,
100.264800,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
100.283200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
100.300300,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
100.304500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.064839,2.318168,2.901471,,,
100.317500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
100.335400,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
100.351900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
100.354600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.132551,2.337975,2.960318,,,
100.369500,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
100.387400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
100.403300,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
100.405500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.279495,2.379783,3.093951,,,
100.421600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
100.437100,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
100.456100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.419808,2.412079,3.237754,4.990000,0.978000,4.450000
100.456400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.419808,2.412079,3.237754,4.990000,0.978000,4.450000
100.470600,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
100.490000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
100.504800,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
100.507000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.546155,2.417045,3.395035,,,
100.523500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
100.539500,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
100.557500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
100.559200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.656746,2.383478,3.567748,,,
100.574300,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
100.591600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
100.609900,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,-0.742489,2.323034,3.741198,,,
100.626700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
100.644300,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
100.660900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.805136,2.249671,3.924359,4.990000,0.978000,4.450000
100.661400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.805136,2.249671,3.924359,4.990000,0.978000,4.450000
100.678500,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,,,,,,
100.694300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
100.711900,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000,-0.822604,2.219218,4.002291,,,
100.729200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.990000,0.978000,4.450000
